question_id,question
lbvqlntdq000587,Doanh nghiệp cần làm gì để thực hiện trách nhiệm cảnh báo rủi ro cho người tiêu dùng?
lbvqlntdq000588,"Một công ty sản xuất đồ chơi trẻ em sử dụng sơn chứa chì vượt quá tiêu chuẩn cho phép, gây ảnh hưởng đến sức khỏe của trẻ. Công ty này có vi phạm luật không?"
lbvqlntdq000589,"Thế nào là 'sản phẩm, hàng hóa, dịch vụ có khả năng gây mất an toàn' theo luật?"
lbvqlntdq000590,"Luật quy định trách nhiệm của tổ chức, cá nhân kinh doanh về việc bảo đảm an toàn cho người tiêu dùng như thế nào?"
lbvqlntdq000591,"Nếu một công ty thu thập thông tin khách hàng qua chương trình khuyến mãi, họ có bắt buộc phải bảo vệ thông tin đó không?"
lbvqlntdq000592,Doanh nghiệp cần làm gì để bảo vệ thông tin cá nhân của khách hàng theo luật?
lbvqlntdq000593,"Một cửa hàng bán quần áo online bị hacker tấn công và làm lộ thông tin khách hàng (tên, địa chỉ, số điện thoại). Cửa hàng này có vi phạm luật không?"
lbvqlntdq000594,"Theo luật này, 'thông tin của người tiêu dùng' được hiểu là những loại thông tin nào?"
lbvqlntdq000595,Điều luật nào quy định về việc tổ chức kinh doanh có thể thuê bên thứ ba thu thập thông tin khách hàng?
lbvqlntdq000596,"Nếu một công ty muốn thuê ngoài việc thu thập thông tin khách hàng, họ có cần xin phép khách hàng không?"
lbvqlntdq000597,"Khi thuê một công ty khác xử lý thông tin khách hàng, doanh nghiệp cần làm gì để đảm bảo tuân thủ luật?"
lbvqlntdq000598,"Một công ty bán lẻ thuê một công ty marketing để gửi email quảng cáo đến khách hàng. Công ty marketing này thu thập email từ nhiều nguồn khác nhau, bao gồm cả việc mua lại danh sách email. Việc này có vi phạm luật không?"
lbvqlntdq000599,"Theo luật này, 'thông tin của người tiêu dùng' được hiểu là gì?"
lbvqlntdq000600,Luật quy định như thế nào về hình thức của việc ủy quyền cho bên thứ ba thu thập thông tin người tiêu dùng?
lbvqlntdq000601,"Nếu tôi mua hàng online qua một ứng dụng, ứng dụng đó có trách nhiệm bảo vệ thông tin cá nhân của tôi không?"
lbvqlntdq000602,Bên thứ ba phải làm gì để bảo vệ thông tin của người tiêu dùng?
lbvqlntdq000603,Một công ty cung cấp dịch vụ thanh toán trực tuyến tiết lộ thông tin khách hàng cho đối thủ cạnh tranh. Hành vi này có vi phạm luật không?
lbvqlntdq000604,Thế nào là 'bên thứ ba' trong giao dịch thương mại điện tử theo luật này?
lbvqlntdq000605,Điều luật nào quy định về trách nhiệm của bên thứ ba trong việc bảo vệ thông tin người tiêu dùng?
lbvqlntdq000606,"Nếu một cửa hàng thu thập thông tin khách hàng để gửi quảng cáo, họ có bắt buộc phải có quy tắc bảo vệ thông tin không?"
lbvqlntdq000607,Một công ty bán hàng online cần làm gì để xây dựng quy tắc bảo vệ thông tin khách hàng theo đúng luật?
lbvqlntdq000608,Một siêu thị thu thập thông tin cá nhân của khách hàng thông qua chương trình thẻ thành viên nhưng không thông báo rõ mục đích thu thập. Hành vi này có vi phạm không?
lbvqlntdq000609,Quy tắc bảo vệ thông tin người tiêu dùng theo luật này được hiểu là gì?
lbvqlntdq000610,Điều 16 của Luật Bảo vệ quyền lợi người tiêu dùng quy định gì về trách nhiệm xây dựng quy tắc bảo vệ thông tin?
lbvqlntdq000611,"Nếu một cửa hàng thu thập thông tin khách hàng để làm thẻ thành viên, họ có bắt buộc phải có quy tắc bảo vệ thông tin không?"
lbvqlntdq000612,Một công ty bán hàng online cần làm gì để xây dựng quy tắc bảo vệ thông tin khách hàng theo đúng luật?
lbvqlntdq000613,"Một app vay tiền thu thập thông tin cá nhân (danh bạ, tin nhắn) của người dùng, nhưng không có bất kỳ thông báo hay quy tắc nào về việc bảo vệ thông tin này. Hành vi này có vi phạm luật không?"
lbvqlntdq000614,Quy tắc bảo vệ thông tin người tiêu dùng theo luật này được hiểu là gì?
lbvqlntdq000615,Luật quy định những nội dung nào cần có trong quy tắc bảo vệ thông tin người tiêu dùng?
lbvqlntdq000616,"Nếu một cửa hàng thu thập thông tin khách hàng, họ có bắt buộc phải có quy tắc bảo vệ thông tin không?"
lbvqlntdq000617,Một công ty cần làm gì để tuân thủ quy định về xây dựng quy tắc bảo vệ thông tin người tiêu dùng?
lbvqlntdq000618,Một trang web bán hàng online thu thập email và số điện thoại của khách hàng để gửi thông tin khuyến mãi nhưng không thông báo cho khách hàng về việc này. Hành động này có vi phạm quy định không?
lbvqlntdq000619,Quy tắc bảo vệ thông tin người tiêu dùng là gì?
lbvqlntdq000620,Luật Bảo vệ quyền lợi người tiêu dùng quy định những nội dung nào cần có trong quy tắc bảo vệ thông tin?
lbvqlntdq000621,Có phải tất cả các doanh nghiệp thu thập thông tin khách hàng đều phải có quy tắc bảo vệ thông tin?
lbvqlntdq000622,Doanh nghiệp cần làm gì để xây dựng quy tắc bảo vệ thông tin cho khách hàng?
lbvqlntdq000623,"Một công ty bán hàng online thu thập thông tin cá nhân của khách hàng (tên, địa chỉ, số điện thoại) nhưng không có bất kỳ biện pháp bảo mật nào, dẫn đến việc thông tin bị lộ cho bên thứ ba. Hành vi này có vi phạm không?"
lbvqlntdq000624,Quy tắc bảo vệ thông tin của người tiêu dùng là gì?
lbvqlntdq000625,Luật quy định doanh nghiệp phải có những nội dung gì trong quy tắc bảo vệ thông tin?
lbvqlntdq000626,Một cửa hàng bán quần áo online có bắt buộc phải cho khách hàng biết họ bảo vệ thông tin cá nhân của khách như thế nào không?
lbvqlntdq000627,Một công ty thu thập thông tin khách hàng cần làm gì để tuân thủ quy định về công khai quy tắc bảo vệ thông tin?
lbvqlntdq000628,"Một app vay tiền chỉ gửi thông báo về việc thu thập thông tin cá nhân sau khi người dùng đã cài đặt và sử dụng app, liệu có vi phạm không?"
lbvqlntdq000629,Quy tắc bảo vệ thông tin của người tiêu dùng là gì?
lbvqlntdq000630,Luật quy định việc công khai quy tắc bảo vệ thông tin phải được thực hiện ở những đâu?
lbvqlntdq000631,"Khi thu thập thông tin khách hàng để gửi quảng cáo, doanh nghiệp có bắt buộc phải xin phép khách hàng trước không?"
lbvqlntdq000632,Doanh nghiệp cần thực hiện những bước nào để tuân thủ quy định về thông báo và xin phép khi thu thập thông tin khách hàng?
lbvqlntdq000633,Một siêu thị lắp camera giám sát trong khu vực mua sắm nhưng không thông báo cho khách hàng. Hành động này có vi phạm luật không?
lbvqlntdq000634,Thế nào là 'hình thức phù hợp' để thông báo cho người tiêu dùng về việc thu thập thông tin?
lbvqlntdq000635,Điều luật quy định doanh nghiệp phải thông báo những nội dung gì khi thu thập thông tin của người tiêu dùng?
lbvqlntdq000636,Một cửa hàng online có được tự động thu thập thông tin cá nhân của khách hàng khi họ truy cập website không?
lbvqlntdq000637,Doanh nghiệp cần làm gì để tuân thủ quy định về thu thập thông tin của người tiêu dùng?
lbvqlntdq000638,"Một công ty bảo hiểm tự ý gọi điện thoại cho khách hàng tiềm năng, lấy thông tin từ một nguồn bên ngoài mà không được sự đồng ý của họ. Hành vi này có vi phạm luật không?"
lbvqlntdq000639,Thế nào là 'phương thức rõ ràng' để người tiêu dùng lựa chọn phạm vi thông tin đồng ý cung cấp?
lbvqlntdq000640,Luật Bảo vệ quyền lợi người tiêu dùng quy định như thế nào về việc người tiêu dùng có quyền không đồng ý cung cấp thông tin?
lbvqlntdq000641,"Nếu một công ty thu thập thông tin người dùng đã công khai trên mạng xã hội, họ có cần thông báo cho người dùng về việc này không?"
lbvqlntdq000642,Khi nào thì doanh nghiệp được phép thu thập và sử dụng thông tin cá nhân của khách hàng mà không cần thông báo?
lbvqlntdq000643,Một siêu thị lắp camera giám sát có ghi âm tại khu vực thu ngân. Họ có cần thông báo cho khách hàng về việc này không?
lbvqlntdq000644,Thế nào là 'thông tin của người tiêu dùng' được đề cập trong điều luật này?
lbvqlntdq000645,Điều 17 Luật Bảo vệ quyền lợi người tiêu dùng quy định về vấn đề gì?
lbvqlntdq000646,"Nếu một cửa hàng muốn dùng số điện thoại của khách hàng để gửi tin nhắn quảng cáo thay vì chỉ để thông báo về đơn hàng như ban đầu, họ có cần xin phép khách hàng không?"
lbvqlntdq000647,Một công ty cần làm gì khi muốn mở rộng phạm vi sử dụng thông tin khách hàng?
lbvqlntdq000648,"Một ứng dụng thu thập vị trí của người dùng để gợi ý địa điểm ăn uống gần đó. Sau đó, ứng dụng này bí mật bán thông tin vị trí cho một công ty quảng cáo. Hành động này có vi phạm không?"
lbvqlntdq000649,"Theo luật này, 'thông tin của người tiêu dùng' bao gồm những gì?"
lbvqlntdq000650,Luật Bảo vệ quyền lợi người tiêu dùng quy định như thế nào về việc thay đổi mục đích sử dụng thông tin?
lbvqlntdq000651,"Nếu một công ty thu thập thông tin khách hàng, họ có được tự do bán thông tin đó cho công ty khác không?"
lbvqlntdq000652,Một cửa hàng online muốn sử dụng thông tin mua hàng của khách để gửi quảng cáo thì cần làm những gì?
lbvqlntdq000653,"Một ứng dụng điện thoại thu thập danh bạ của người dùng mà không thông báo rõ ràng trong điều khoản sử dụng, sau đó bán danh bạ này cho một công ty tiếp thị. Hành vi này có vi phạm luật không?"
lbvqlntdq000654,Vậy 'thông tin của người tiêu dùng' theo luật này được hiểu cụ thể là những loại thông tin nào?
lbvqlntdq000655,Điều luật nào quy định việc chia sẻ thông tin khách hàng cho bên thứ ba cũng được xem là 'sử dụng thông tin'?
lbvqlntdq000656,Doanh nghiệp có được tự ý dùng thông tin khách hàng thu thập được cho mục đích quảng cáo sản phẩm mới không?
lbvqlntdq000657,Doanh nghiệp cần làm gì để sử dụng thông tin người tiêu dùng một cách hợp pháp?
lbvqlntdq000658,"Một công ty bán hàng online thu thập thông tin khách hàng (tên, địa chỉ, số điện thoại) khi khách mua hàng. Sau đó, công ty này bán thông tin khách hàng cho một bên thứ ba để bên này gửi tin nhắn rác quảng cáo. Hành vi này có vi phạm luật không?"
lbvqlntdq000659,Thế nào là 'thông tin của người tiêu dùng' trong bối cảnh bảo vệ quyền lợi người tiêu dùng?
lbvqlntdq000660,Luật quy định như thế nào về việc sử dụng thông tin người tiêu dùng khi có thỏa thuận riêng?
lbvqlntdq000661,Một công ty có được phép tự ý sử dụng thông tin cá nhân của khách hàng để gửi quảng cáo khi chưa được sự đồng ý của khách hàng không?
lbvqlntdq000662,"Khi thu thập thông tin của người tiêu dùng, doanh nghiệp cần tuân thủ những nguyên tắc nào?"
lbvqlntdq000663,"Một siêu thị thu thập thông tin khách hàng (tên, số điện thoại, địa chỉ) khi đăng ký thẻ thành viên, sau đó tự động gửi tin nhắn khuyến mãi hàng ngày. Hành động này có vi phạm quy định không?"
lbvqlntdq000664,"Theo luật này, 'thông tin của người tiêu dùng' bao gồm những gì?"
lbvqlntdq000665,Luật quy định như thế nào về việc sử dụng thông tin của người tiêu dùng?
lbvqlntdq000666,Công ty có được quyền tự ý dùng số điện thoại của khách hàng để quảng cáo sản phẩm mới không?
lbvqlntdq000667,Doanh nghiệp cần làm gì để sử dụng hợp pháp thông tin cá nhân của khách hàng?
lbvqlntdq000668,"Một siêu thị thu thập thông tin cá nhân của khách hàng (tên, số điện thoại, địa chỉ) khi đăng ký thẻ thành viên. Sau đó, siêu thị bán thông tin này cho một công ty bảo hiểm. Hành động này có vi phạm luật không?"
lbvqlntdq000669,Thế nào là 'thông tin của người tiêu dùng' được bảo vệ theo luật?
lbvqlntdq000670,Luật quy định như thế nào về việc sử dụng thông tin người tiêu dùng để thực hiện nghĩa vụ theo quy định của pháp luật?
lbvqlntdq000671,Một công ty có được tự ý bán thông tin khách hàng cho đối tác quảng cáo không?
lbvqlntdq000672,Khi nào một doanh nghiệp được phép chuyển thông tin khách hàng cho một công ty khác?
lbvqlntdq000673,Một ứng dụng di động thu thập thông tin cá nhân của người dùng mà không hề có điều khoản cho phép người dùng từ chối chia sẻ thông tin cho các đối tác quảng cáo. Hành vi này có vi phạm luật không?
lbvqlntdq000674,'Cơ chế để người tiêu dùng lựa chọn' trong việc sử dụng thông tin cá nhân được hiểu là gì?
lbvqlntdq000675,Luật quy định thế nào về việc chuyển giao thông tin cho bên thứ ba để lưu trữ?
lbvqlntdq000676,Một công ty có được phép tự động gửi email quảng cáo đến tất cả khách hàng đã mua sản phẩm của họ trước đây không?
lbvqlntdq000677,Doanh nghiệp cần làm gì để tuân thủ quy định về sử dụng thông tin khách hàng cho mục đích quảng cáo?
lbvqlntdq000678,"Một siêu thị thu thập thông tin cá nhân của khách hàng thông qua chương trình thẻ thành viên. Sau đó, siêu thị bán thông tin này cho một công ty bảo hiểm để công ty này chào mời sản phẩm. Hành động này có vi phạm luật không?"
lbvqlntdq000679,Thế nào là 'cơ chế để người tiêu dùng lựa chọn' trong việc cho phép sử dụng thông tin cá nhân?
lbvqlntdq000680,Điều luật nào quy định về việc người tiêu dùng có quyền lựa chọn việc cho phép hoặc không cho phép sử dụng thông tin cá nhân cho mục đích quảng cáo?
lbvqlntdq000681,"Nếu một công ty bị hacker tấn công và làm lộ thông tin khách hàng, công ty đó có phải chịu trách nhiệm?"
lbvqlntdq000682,Doanh nghiệp cần làm gì để bảo vệ thông tin cá nhân của khách hàng?
lbvqlntdq000683,"Một nhân viên bán hàng online sử dụng thông tin cá nhân của khách hàng (số điện thoại, địa chỉ) để gửi tin nhắn quảng cáo mà chưa được sự đồng ý của khách, hành vi này có vi phạm không?"
lbvqlntdq000684,Thế nào là 'thông tin của người tiêu dùng' cần được bảo vệ theo luật?
lbvqlntdq000685,Luật Bảo vệ quyền lợi người tiêu dùng quy định như thế nào về trách nhiệm ngăn ngừa hành vi đánh cắp thông tin?
lbvqlntdq000686,"Nếu một cửa hàng thu thập thông tin khách hàng nhưng không có biện pháp bảo mật, họ có vi phạm luật không?"
lbvqlntdq000687,Doanh nghiệp cần làm gì để bảo vệ thông tin cá nhân của khách hàng theo quy định?
lbvqlntdq000688,Một công ty bán hàng online sử dụng thông tin cá nhân của khách hàng để gửi tin nhắn quảng cáo mà không được sự đồng ý của họ. Hành vi này có vi phạm luật không?
lbvqlntdq000689,"Vậy 'an toàn, an ninh thông tin của người tiêu dùng' trong luật này được hiểu là gì?"
lbvqlntdq000690,"Luật quy định cụ thể tổ chức, cá nhân kinh doanh phải ngăn ngừa những hành vi nào liên quan đến thông tin người tiêu dùng?"
lbvqlntdq000691,Một cửa hàng online có được phép tự ý sửa thông tin địa chỉ giao hàng của khách hàng sau khi khách đã xác nhận đơn hàng không?
lbvqlntdq000692,Doanh nghiệp cần làm gì để đảm bảo an toàn thông tin cho khách hàng theo quy định của Luật Bảo vệ quyền lợi người tiêu dùng?
lbvqlntdq000693,"Một công ty bán lẻ thu thập thông tin cá nhân của khách hàng (tên, địa chỉ, số điện thoại) để gửi chương trình khuyến mãi. Sau đó, công ty này bán thông tin này cho một công ty quảng cáo khác. Hành vi này có vi phạm luật không?"
lbvqlntdq000694,Thế nào là 'an ninh thông tin của người tiêu dùng' theo luật?
lbvqlntdq000695,Luật Bảo vệ quyền lợi người tiêu dùng quy định như thế nào về việc ngăn ngừa hành vi chỉnh sửa thông tin trái phép của người tiêu dùng?
lbvqlntdq000696,"Nếu một công ty sử dụng thông tin cá nhân của khách hàng để gửi quảng cáo mà không được sự đồng ý, khách hàng có thể khiếu nại không?"
lbvqlntdq000697,Nếu người tiêu dùng phát hiện thông tin cá nhân bị thu thập trái phép thì cần làm gì?
lbvqlntdq000698,"Một siêu thị bị hacker tấn công, làm lộ thông tin khách hàng (tên, số điện thoại, địa chỉ). Siêu thị này có vi phạm Luật Bảo vệ quyền lợi người tiêu dùng không?"
lbvqlntdq000699,Thế nào là 'thông tin bị thu thập trái phép' theo luật này?
lbvqlntdq000700,"Luật quy định tổ chức, cá nhân kinh doanh phải làm gì khi nhận được khiếu nại về việc thông tin bị sử dụng sai mục đích?"
lbvqlntdq000701,"Nếu một công ty phát hiện hệ thống máy tính bị nhiễm virus nhưng không có dấu hiệu mất dữ liệu khách hàng, họ có cần báo cáo cho cơ quan nhà nước không?"
lbvqlntdq000702,"Khi phát hiện hệ thống bị tấn công, doanh nghiệp cần thực hiện những bước gì để bảo vệ thông tin khách hàng?"
lbvqlntdq000703,Một sàn thương mại điện tử bị hacker tấn công và đánh cắp thông tin thẻ tín dụng của khách hàng. Sàn này chậm trễ báo cáo sự việc với cơ quan chức năng sau 3 ngày. Hành vi này có vi phạm không?
lbvqlntdq000704,"Thế nào là 'nguy cơ mất an toàn, an ninh thông tin của người tiêu dùng' trong bối cảnh này?"
lbvqlntdq000705,Luật quy định thời hạn cụ thể để doanh nghiệp thông báo cho cơ quan chức năng khi phát hiện sự cố an ninh mạng là bao lâu?
lbvqlntdq000706,Tôi có thể yêu cầu siêu thị không chia sẻ thông tin mua hàng của tôi cho công ty quảng cáo không?
lbvqlntdq000707,"Tôi muốn yêu cầu một trang web bán hàng xóa thông tin cá nhân của tôi, tôi cần làm gì?"
lbvqlntdq000708,"Một công ty thu thập thông tin cá nhân của khách hàng thông qua chương trình khuyến mãi, sau đó tự ý bán thông tin này cho một công ty khác. Hành vi này có vi phạm không?"
lbvqlntdq000709,Thế nào là 'chuyển giao thông tin của người tiêu dùng' theo luật?
lbvqlntdq000710,Luật quy định người tiêu dùng có những quyền gì liên quan đến thông tin cá nhân của mình?
lbvqlntdq000711,"Nếu một người muốn công ty xóa hết thông tin cá nhân mà họ đã cung cấp, công ty đó có bắt buộc phải làm theo không?"
lbvqlntdq000712,Doanh nghiệp phải làm gì để đáp ứng yêu cầu kiểm soát thông tin cá nhân của khách hàng?
lbvqlntdq000713,"Một siêu thị thu thập thông tin cá nhân của khách hàng (tên, số điện thoại, địa chỉ) khi đăng ký thẻ thành viên, sau đó tự ý chuyển giao thông tin này cho một công ty bảo hiểm mà không hỏi ý kiến khách hàng. Siêu thị này có vi phạm không?"
lbvqlntdq000714,Thông tin của người tiêu dùng được nhắc đến ở đây bao gồm những loại dữ liệu nào?
lbvqlntdq000715,"Điều luật này quy định trách nhiệm của tổ chức, cá nhân kinh doanh đối với yêu cầu của người tiêu dùng như thế nào?"
lbvqlntdq000716,"Nếu một công ty thu thập thông tin khách hàng nhưng không sử dụng đến, họ có được phép giữ thông tin đó mãi mãi không?"
lbvqlntdq000717,Làm thế nào để một doanh nghiệp biết khi nào cần hủy thông tin khách hàng?
lbvqlntdq000718,"Một siêu thị thu thập thông tin cá nhân của khách hàng thông qua chương trình thẻ thành viên. Sau 3 năm, thẻ thành viên hết hạn và khách hàng không gia hạn. Siêu thị có được tiếp tục lưu trữ thông tin của khách hàng đó không?"
lbvqlntdq000719,"Vậy, 'thông tin của người tiêu dùng' theo luật này được hiểu như thế nào?"
lbvqlntdq000720,Luật quy định cụ thể về việc hủy thông tin người tiêu dùng như thế nào?
lbvqlntdq000721,"Khi bán hàng, người bán có bắt buộc phải nói rõ về sản phẩm cho khách không?"
lbvqlntdq000722,Người bán cần cung cấp những loại thông tin gì cho người mua?
lbvqlntdq000723,Một cửa hàng điện máy che giấu thông tin về việc sản phẩm không được bảo hành. Người tiêu dùng có thể làm gì?
lbvqlntdq000724,Thế nào là 'điều kiện giao dịch chung'?
lbvqlntdq000725,Điều luật nào quy định về trách nhiệm cung cấp thông tin của người bán?
lbvqlntdq000726,Một cửa hàng tạp hóa nhỏ có cần phải cung cấp đầy đủ thông tin về xuất xứ của gói mì tôm cho khách hàng không?
lbvqlntdq000727,"Khi bán một chiếc điện thoại, người bán cần cung cấp những thông tin gì cho người mua theo quy định?"
lbvqlntdq000728,"Một công ty bán khóa học online quảng cáo sai lệch về nội dung khóa học, cam kết 'học xong có việc làm' nhưng thực tế không đúng. Hành vi này có vi phạm luật không?"
lbvqlntdq000729,Thế nào là 'điều kiện giao dịch chung' mà người bán hàng cần cung cấp cho người tiêu dùng?
lbvqlntdq000730,"Luật quy định cụ thể những nội dung nào về sản phẩm, hàng hóa, dịch vụ mà người kinh doanh phải cung cấp thông tin cho người tiêu dùng?"
lbvqlntdq000731,"Khi bán hàng, người bán có bắt buộc phải cho người mua biết thông tin về mình không?"
lbvqlntdq000732,"Khi bán một sản phẩm, người kinh doanh cần cung cấp những thông tin gì cho người tiêu dùng theo luật?"
lbvqlntdq000733,"Một cửa hàng điện máy chỉ cung cấp thông tin về sản phẩm khi khách hàng hỏi, còn bình thường thì không chủ động cung cấp. Hành vi này có vi phạm luật không?"
lbvqlntdq000734,"Vậy, 'thông tin về tổ chức, cá nhân kinh doanh' theo luật này được hiểu là những gì?"
lbvqlntdq000735,"Điều luật nào quy định về việc cung cấp thông tin cho người tiêu dùng, cụ thể là thông tin về tổ chức, cá nhân kinh doanh?"
lbvqlntdq000736,"Khi bán hàng, cửa hàng có bắt buộc phải cho khách xem các bình luận của người mua trước về sản phẩm đó không?"
lbvqlntdq000737,"Nếu có các đánh giá tốt và xấu lẫn lộn về sản phẩm, người bán phải cung cấp thông tin như thế nào?"
lbvqlntdq000738,"Một công ty bán thực phẩm chức năng chỉ đăng những bình luận 5 sao trên website, còn những bình luận tiêu cực đều bị xóa. Hành vi này có vi phạm luật không?"
lbvqlntdq000739,Thế nào là 'thông tin chính xác' về sản phẩm theo luật bảo vệ người tiêu dùng?
lbvqlntdq000740,Luật quy định cụ thể những thông tin nào về đánh giá của người tiêu dùng mà doanh nghiệp phải cung cấp?
lbvqlntdq000741,"Nếu một cửa hàng bán quần áo nhập khẩu, họ có bắt buộc phải ghi nhãn mác rõ ràng về nguồn gốc xuất xứ không?"
lbvqlntdq000742,Doanh nghiệp cần làm gì để cung cấp thông tin đầy đủ về sản phẩm cho người tiêu dùng?
lbvqlntdq000743,Một công ty quảng cáo sản phẩm kem dưỡng da với công dụng 'trắng da sau 3 ngày' nhưng không có bằng chứng khoa học chứng minh. Hành vi này có vi phạm không?
lbvqlntdq000744,Thế nào là 'điều kiện giao dịch chung'?
lbvqlntdq000745,Điều luật nào quy định về việc ghi nhãn hàng hóa phải đảm bảo trung thực?
lbvqlntdq000746,Có phải tất cả các cửa hàng bán lẻ đều phải niêm yết giá sản phẩm?
lbvqlntdq000747,Việc niêm yết giá được thực hiện như thế nào để đảm bảo đúng quy định?
lbvqlntdq000748,"Một nhà hàng không niêm yết giá các món ăn trong thực đơn, khi khách hàng thanh toán thì tính giá cao hơn nhiều so với dự kiến. Hành vi này có vi phạm không?"
lbvqlntdq000749,Niêm yết giá theo quy định của pháp luật về giá được hiểu là gì?
lbvqlntdq000750,"Điều luật nào quy định về trách nhiệm niêm yết giá của tổ chức, cá nhân kinh doanh?"
lbvqlntdq000751,"Khi bán hàng, người bán có bắt buộc phải nói cho khách hàng biết về việc sau này có dễ tìm được đồ thay thế cho sản phẩm đó không?"
lbvqlntdq000752,Người bán cần cung cấp những loại thông tin gì cho người mua theo quy định của pháp luật?
lbvqlntdq000753,Một cửa hàng điện máy bán một chiếc tivi nhưng không nói rõ cho khách hàng biết là sau 2 năm hãng sẽ ngừng sản xuất linh kiện thay thế. Khách hàng mua về dùng được 3 năm thì tivi hỏng và không tìm được linh kiện để sửa. Cửa hàng điện máy này có vi phạm gì không?
lbvqlntdq000754,Điều kiện giao dịch chung là gì và tại sao cần cung cấp thông tin này cho người tiêu dùng?
lbvqlntdq000755,"Điều luật nào quy định về việc người bán phải cung cấp thông tin về khả năng cung ứng linh kiện, phụ kiện thay thế?"
lbvqlntdq000756,"Nếu một sản phẩm không có bảo hành, người bán có bắt buộc phải cung cấp hướng dẫn sử dụng cho người mua không?"
lbvqlntdq000757,Doanh nghiệp cần làm gì để đảm bảo cung cấp đầy đủ thông tin về sản phẩm cho khách hàng theo đúng luật?
lbvqlntdq000758,"Một cửa hàng điện máy bán tivi nhưng không cung cấp hướng dẫn sử dụng bằng tiếng Việt, chỉ có bản tiếng Anh. Khách hàng lớn tuổi không đọc được tiếng Anh và gặp khó khăn khi sử dụng. Cửa hàng này có vi phạm không?"
lbvqlntdq000759,Thế nào là 'điều kiện giao dịch chung' cần cung cấp cho người tiêu dùng?
lbvqlntdq000760,Luật quy định cụ thể trách nhiệm cung cấp thông tin về chính sách bảo hành như thế nào?
lbvqlntdq000761,"Nếu sản phẩm không có sự khác biệt về công dụng giữa nam và nữ, doanh nghiệp có bắt buộc phải cung cấp thông tin về giới tính không?"
lbvqlntdq000762,Doanh nghiệp cần cung cấp những thông tin gì về sản phẩm dành cho từng giới tính?
lbvqlntdq000763,Một công ty bán thực phẩm chức năng quảng cáo sản phẩm tăng cường sinh lý nam nhưng không đề cập đến tác dụng phụ có thể xảy ra. Hành vi này có vi phạm không?
lbvqlntdq000764,Thế nào là 'lợi ích khác biệt' của sản phẩm theo giới tính?
lbvqlntdq000765,Điều luật nào quy định doanh nghiệp phải cung cấp thông tin về 'lợi ích khác biệt' của sản phẩm theo giới tính?
lbvqlntdq000766,"Khi mua hàng online, người bán có bắt buộc phải cho tôi biết rõ các điều khoản về đổi trả hàng không?"
lbvqlntdq000767,Tôi cần làm gì nếu công ty bảo hiểm chỉ đưa hợp đồng cho tôi ký mà không giải thích gì cả?
lbvqlntdq000768,"Một cửa hàng điện máy quảng cáo 'mua 1 tặng 1' nhưng lại không nói rõ sản phẩm tặng kèm là hàng tồn kho, kém chất lượng. Hành vi này có vi phạm luật không?"
lbvqlntdq000769,Thế nào là 'điều kiện giao dịch chung'?
lbvqlntdq000770,Điều luật nào quy định doanh nghiệp phải thông báo về hợp đồng mẫu cho người tiêu dùng trước khi giao dịch?
lbvqlntdq000771,"Nếu một trang web chỉ đăng quảng cáo sản phẩm mà không kiểm tra tính chính xác, trang web đó có phải chịu trách nhiệm gì không?"
lbvqlntdq000772,"Khi một người mua hàng online qua một trang web bán hàng trung gian, trang web đó có những trách nhiệm gì liên quan đến thông tin sản phẩm?"
lbvqlntdq000773,"Một người nổi tiếng quảng cáo cho một loại thực phẩm chức năng trên trang cá nhân, nhưng thông tin về công dụng bị thổi phồng quá mức. Người này có vi phạm quy định gì không?"
lbvqlntdq000774,"Theo luật này, 'bên thứ ba' khi cung cấp thông tin về sản phẩm, dịch vụ được hiểu là những đối tượng nào?"
lbvqlntdq000775,Luật Bảo vệ quyền lợi người tiêu dùng quy định cụ thể trách nhiệm của bên thứ ba là gì?
lbvqlntdq000776,"Nếu một trang web chỉ đăng quảng cáo sản phẩm, họ có cần kiểm tra thông tin sản phẩm đó không?"
lbvqlntdq000777,Bên thứ ba cần làm gì để đảm bảo thông tin sản phẩm mình đăng tải là chính xác?
lbvqlntdq000778,"Một blogger quảng cáo thực phẩm chức năng trên trang cá nhân, nhưng không yêu cầu nhà sản xuất cung cấp chứng nhận chất lượng. Người này có vi phạm không?"
lbvqlntdq000779,"Vậy, 'bên thứ ba' trong việc cung cấp thông tin sản phẩm được hiểu là gì?"
lbvqlntdq000780,"Điều luật quy định trách nhiệm của bên thứ ba yêu cầu tổ chức, cá nhân kinh doanh cung cấp những gì?"
lbvqlntdq000781,"Nếu một trang web quảng cáo sản phẩm sai sự thật, trang web đó có phải chịu trách nhiệm?"
lbvqlntdq000782,Bên thứ ba cần làm gì để tránh bị liên đới trách nhiệm khi thông tin sản phẩm sai lệch?
lbvqlntdq000783,"Một blogger quảng cáo mỹ phẩm trên trang cá nhân, nhưng sản phẩm gây dị ứng cho người dùng. Blogger này có bị phạt không?"
lbvqlntdq000784,Thế nào là 'trách nhiệm liên đới' của bên thứ ba trong trường hợp này?
lbvqlntdq000785,Luật quy định như thế nào về việc loại trừ trách nhiệm của bên thứ ba?
lbvqlntdq000786,"Nếu một trang web chỉ đăng quảng cáo sản phẩm của công ty khác, trang web đó có trách nhiệm gì với người mua hàng?"
lbvqlntdq000787,Bên thứ ba khi cung cấp thông tin sản phẩm cho người tiêu dùng cần tuân thủ những quy định gì?
