question_id,question
hpq000373,"Ông A tự ý mở một xưởng sản xuất pháo nổ tại nhà, vì cho rằng làm như vậy sẽ có thu nhập cao. Hành vi này có vi phạm pháp luật không?"
hpq000374,Thế nào là 'quyền tự do kinh doanh' được nhắc đến trong Hiến pháp?
hpq000375,Điều nào của Hiến pháp quy định về quyền tự do kinh doanh của công dân?
hpq000376,Người thất nghiệp có được hưởng quyền an sinh xã hội không?
hpq000377,Nhà nước bảo đảm quyền an sinh xã hội cho người dân bằng những cách nào?
hpq000378,"Một người lao động bị tai nạn lao động và mất khả năng làm việc, công ty từ chối bồi thường và không hỗ trợ bất kỳ khoản nào. Người này có thể làm gì để bảo vệ quyền an sinh xã hội của mình?"
hpq000379,An sinh xã hội được hiểu là gì?
hpq000380,Điều nào trong Hiến pháp khẳng định quyền được bảo đảm an sinh xã hội của công dân?
hpq000381,Một người có thể bị ép buộc làm một công việc mà họ không muốn không?
hpq000382,Quyền lựa chọn nghề nghiệp và việc làm được thực hiện như thế nào trong thực tế?
hpq000383,Một công ty chỉ tuyển dụng nhân viên tốt nghiệp từ một số trường đại học nhất định. Điều này có vi phạm quyền của công dân không?
hpq000384,Thế nào là 'quyền làm việc' được Hiến pháp quy định?
hpq000385,Điều nào của Hiến pháp quy định về quyền tự do lựa chọn nơi làm việc?
hpq000386,"Nếu công ty không đảm bảo an toàn lao động, người lao động có quyền từ chối làm việc không?"
hpq000387,Quyền lợi về 'chế độ nghỉ ngơi' của người lao động được pháp luật quy định như thế nào?
hpq000388,Một công nhân bị tai nạn lao động do máy móc cũ kỹ không được bảo trì. Công ty có vi phạm quyền của người lao động không?
hpq000389,Thế nào là 'điều kiện làm việc công bằng' được đề cập trong điều luật?
hpq000390,Điều nào trong Hiến pháp khẳng định quyền của người lao động được hưởng lương?
hpq000391,Một công ty từ chối tuyển dụng một người vì lý do giới tính có vi phạm pháp luật không?
hpq000392,Như thế nào là hành vi 'cưỡng bức lao động' và pháp luật có những biện pháp nào để ngăn chặn?
hpq000393,Một xưởng may thuê trẻ em 13 tuổi để làm việc. Chủ xưởng có vi phạm pháp luật không?
hpq000394,Thế nào là 'phân biệt đối xử' trong lĩnh vực lao động?
hpq000395,Điều nào trong Hiến pháp quy định về việc nghiêm cấm sử dụng nhân công dưới độ tuổi lao động tối thiểu?
hpq000396,Người đồng giới ở Việt Nam có được phép kết hôn không?
hpq000397,"Tôi muốn ly hôn, tôi cần phải làm những thủ tục gì?"
hpq000398,"Anh A và chị B tự nguyện chung sống như vợ chồng nhưng không đăng ký kết hôn. Sau đó, anh A muốn ly hôn. Tòa án có giải quyết cho ly hôn không?"
hpq000399,Thế nào là 'hôn nhân tiến bộ' theo quy định của Hiến pháp?
hpq000400,Hiến pháp quy định như thế nào về quyền của nam và nữ trong hôn nhân?
hpq000401,Nếu một cặp đôi không đăng ký kết hôn thì có được Nhà nước bảo hộ không?
hpq000402,Nhà nước bảo hộ quyền lợi của người mẹ và trẻ em như thế nào?
hpq000403,Một công ty từ chối tuyển dụng một phụ nữ vì lo ngại cô ấy có thể mang thai và nghỉ việc. Hành động này có vi phạm pháp luật không?
hpq000404,Vậy 'bảo hộ hôn nhân và gia đình' ở đây được hiểu là gì?
hpq000405,Điều nào trong Hiến pháp quy định về việc Nhà nước bảo hộ quyền lợi của trẻ em?
hpq000406,Nếu một người hàng xóm phát hiện bố mẹ thường xuyên đánh đập con cái thì người hàng xóm đó có trách nhiệm gì không?
hpq000407,"Khi phát hiện một trường hợp nghi ngờ xâm hại trẻ em, tôi cần làm gì?"
hpq000408,Một chủ nhà hàng thuê trẻ em 12 tuổi làm việc 10 tiếng mỗi ngày với mức lương rẻ mạt. Hành vi này có vi phạm pháp luật không?
hpq000409,Thế nào là 'lạm dụng' trẻ em theo quy định của pháp luật?
hpq000410,Hiến pháp quy định như thế nào về quyền tham gia của trẻ em?
hpq000411,Nhà nước có trách nhiệm hỗ trợ thanh niên phát triển về mặt thể chất và trí tuệ không?
hpq000412,"Nhà nước tạo điều kiện cho thanh niên học tập, lao động, giải trí như thế nào?"
hpq000413,"Một công ty từ chối tuyển dụng người trẻ tuổi vì cho rằng họ thiếu kinh nghiệm, hành động này có vi phạm quyền của thanh niên không?"
hpq000414,Thế nào là 'ý thức công dân' được đề cập trong điều luật này?
hpq000415,Điều 37 Hiến pháp quy định về vai trò của thanh niên trong công cuộc bảo vệ Tổ quốc như thế nào?
hpq000416,"Theo hiến pháp, người cao tuổi chỉ nhận được sự chăm sóc từ gia đình, còn Nhà nước và xã hội không có trách nhiệm?"
hpq000417,Nhà nước cần làm gì để thực hiện trách nhiệm 'phát huy vai trò' của người cao tuổi?
hpq000418,"Một công ty từ chối tuyển dụng một ứng viên 62 tuổi mặc dù người này có đủ năng lực và kinh nghiệm, với lý do 'đã quá tuổi lao động'. Hành động này có vi phạm quy định nào không?"
hpq000419,Thế nào là 'tôn trọng' người cao tuổi theo tinh thần của Hiến pháp?
hpq000420,Điều nào trong Hiến pháp quy định về trách nhiệm của gia đình đối với người cao tuổi?
hpq000421,Bệnh nhân có được quyền lựa chọn phương pháp điều trị bệnh cho mình không?
hpq000422,Người dân thực hiện nghĩa vụ của mình trong việc bảo vệ sức khỏe cộng đồng như thế nào?
hpq000423,"Một người từ chối tiêm vaccine phòng COVID-19 vì lo ngại tác dụng phụ, nhưng không vi phạm các quy định phòng chống dịch bệnh khác. Hành vi này có vi phạm Hiến pháp không?"
hpq000424,Thế nào là 'bình đẳng trong việc sử dụng các dịch vụ y tế'?
hpq000425,Điều 38 Hiến pháp quy định nghĩa vụ của công dân trong việc chăm sóc sức khỏe như thế nào?
hpq000426,Một người có thể bị phạt vì hành động gây nguy hiểm cho sức khỏe của người khác không?
hpq000427,Những hành vi nào được xem là 'đe dọa cuộc sống' theo quy định của Hiến pháp?
hpq000428,"Một công ty sản xuất thực phẩm sử dụng chất phụ gia bị cấm, gây ảnh hưởng xấu đến sức khỏe người tiêu dùng. Hành vi này có vi phạm Hiến pháp không?"
hpq000429,Thế nào là hành vi 'đe dọa cuộc sống' được đề cập trong Hiến pháp?
hpq000430,Điều nào trong Hiến pháp quy định về việc nghiêm cấm các hành vi đe dọa cuộc sống và sức khỏe?
hpq000431,"Mọi người dân Việt Nam đều có quyền đi học, đúng không?"
hpq000432,Nhà nước đảm bảo quyền học tập của công dân bằng những cách nào?
hpq000433,"Một gia đình khó khăn ở vùng cao muốn cho con nghỉ học để phụ giúp gia đình, điều này có vi phạm quy định gì không?"
hpq000434,Nghĩa vụ học tập của công dân được hiểu như thế nào?
hpq000435,Điều nào của Hiến pháp quy định về quyền và nghĩa vụ học tập?
hpq000436,Một người có được tự do nghiên cứu khoa học mà không cần xin phép ai không?
hpq000437,Quyền 'thụ hưởng lợi ích từ các hoạt động' sáng tạo được hiểu như thế nào?
hpq000438,Một công ty sử dụng trái phép một sáng chế đã được cấp bằng độc quyền của một nhà khoa học. Hành vi này có vi phạm pháp luật không?
hpq000439,"Thế nào là 'sáng tạo văn học, nghệ thuật' theo Điều 40?"
hpq000440,Điều nào trong Hiến pháp quy định về quyền của mọi người trong việc nghiên cứu khoa học?
hpq000441,"Bất kỳ ai ở Việt Nam, không phân biệt quốc tịch, đều có quyền xem phim ở rạp chiếu phim?"
hpq000442,Quyền tham gia vào đời sống văn hóa được thực hiện như thế nào?
hpq000443,"Một nhóm người nước ngoài muốn tổ chức biểu diễn nghệ thuật đường phố tại Việt Nam, nhưng bị chính quyền địa phương cấm. Việc cấm này có vi phạm quyền văn hóa không?"
hpq000444,Thế nào là 'giá trị văn hóa' được nhắc đến trong điều luật này?
hpq000445,Điều nào trong Hiến pháp khẳng định quyền của mọi người trong việc sử dụng các cơ sở văn hóa?
hpq000446,Một người có thể thay đổi dân tộc của mình trong giấy tờ tùy thân không?
hpq000447,Quyền sử dụng tiếng mẹ đẻ của công dân được đảm bảo như thế nào trong thực tế?
hpq000448,Một công ty từ chối tuyển dụng một ứng viên chỉ vì người này không sử dụng thành thạo tiếng Anh. Liệu hành động này có vi phạm quyền của công dân?
hpq000449,Thế nào là 'ngôn ngữ giao tiếp' được nhắc đến trong điều luật này?
hpq000450,Điều 42 Hiến pháp quy định như thế nào về quyền của công dân liên quan đến dân tộc?
hpq000451,"Ở Việt Nam, người dân có quyền yêu cầu các nhà máy gây ô nhiễm phải có biện pháp khắc phục?"
hpq000452,Người dân có thể thực hiện nghĩa vụ bảo vệ môi trường bằng những cách nào?
hpq000453,"Một công ty khai thác than xả nước thải chưa qua xử lý ra sông, gây ô nhiễm nghiêm trọng nguồn nước. Người dân địa phương phản ánh nhưng công ty không khắc phục. Hỏi công ty này có vi phạm pháp luật không và sẽ bị xử lý như thế nào?"
hpq000454,Thế nào là 'môi trường trong lành' theo quy định của Hiến pháp?
hpq000455,Hiến pháp quy định như thế nào về nghĩa vụ bảo vệ môi trường của người dân?
hpq000456,Có phải mọi công dân Việt Nam đều bắt buộc phải trung thành với Tổ quốc?
hpq000457,Nghĩa vụ trung thành với Tổ quốc được thể hiện cụ thể qua những hành động nào?
hpq000458,"Một người Việt Nam định cư ở nước ngoài có hành vi phỉ báng lãnh tụ, có bị coi là vi phạm nghĩa vụ trung thành với Tổ quốc không?"
hpq000459,Thế nào là 'Tổ quốc' trong bối cảnh nghĩa vụ trung thành của công dân?
hpq000460,Điều nào trong Hiến pháp quy định về nghĩa vụ trung thành với Tổ quốc?
hpq000461,Có phải mọi hành vi chống lại chính quyền đều bị coi là phản bội Tổ quốc?
hpq000462,Hành vi nào có thể bị xem là 'phản bội Tổ quốc'?
hpq000463,"Một công dân Việt Nam có hành vi phát ngôn trên mạng xã hội kêu gọi lật đổ chính quyền, hành vi này có bị coi là phản bội Tổ quốc không?"
hpq000464,Thế nào là 'Tổ quốc' được đề cập trong điều luật?
hpq000465,Điều 44 Hiến pháp quy định như thế nào về tội phản bội Tổ quốc?
hpq000466,Bất kỳ ai sinh sống ở Việt Nam đều có nghĩa vụ bảo vệ Tổ quốc phải không?
hpq000467,Công dân có thể thực hiện nghĩa vụ bảo vệ Tổ quốc bằng những hình thức nào?
hpq000468,Một người trốn tránh nghĩa vụ quân sự có bị coi là vi phạm nghĩa vụ bảo vệ Tổ quốc không?
hpq000469,Nghĩa vụ 'thiêng liêng' bảo vệ Tổ quốc được hiểu như thế nào?
hpq000470,Điều nào trong Hiến pháp khẳng định bảo vệ Tổ quốc là nghĩa vụ và quyền của công dân?
hpq000471,"Mọi công dân Việt Nam, không phân biệt giới tính, đều bắt buộc phải đi nghĩa vụ quân sự?"
hpq000472,Công dân tham gia xây dựng nền quốc phòng toàn dân bằng những cách nào?
hpq000473,"Một thanh niên đủ tuổi nhập ngũ, sức khỏe tốt, nhưng trốn tránh không thực hiện lệnh gọi khám sức khỏe nghĩa vụ quân sự. Hành vi này có vi phạm pháp luật không?"
hpq000474,Nền quốc phòng toàn dân được hiểu như thế nào?
hpq000475,Điều 45 Hiến pháp quy định như thế nào về trách nhiệm của công dân đối với quốc phòng?
hpq000476,"Nếu công dân không đồng ý với một điều luật cụ thể, họ có được phép không tuân thủ điều luật đó không?"
hpq000477,"Công dân thực hiện nghĩa vụ tham gia bảo vệ an ninh quốc gia, trật tự, an toàn xã hội như thế nào?"
hpq000478,Một nhóm thanh niên tụ tập đua xe trái phép trên đường phố vào ban đêm. Hành vi này có vi phạm nghĩa vụ công dân không?
hpq000479,Thế nào là 'quy tắc sinh hoạt công cộng' mà công dân phải chấp hành?
hpq000480,Điều nào trong Hiến pháp quy định về nghĩa vụ chấp hành pháp luật của công dân?
hpq000481,"Bất kỳ ai có thu nhập ở Việt Nam đều phải nộp thuế, đúng không?"
hpq000482,Nếu tôi là người nước ngoài làm việc tại Việt Nam thì nghĩa vụ nộp thuế của tôi được xác định như thế nào?
hpq000483,Một người kinh doanh cá thể cố tình khai báo gian dối thu nhập để trốn thuế. Hành vi này có vi phạm pháp luật không?
hpq000484,Thế nào là 'thuế theo luật định' được nhắc đến trong Hiến pháp?
hpq000485,Điều khoản nào trong Hiến pháp quy định về nghĩa vụ nộp thuế của công dân?
hpq000486,Người nước ngoài khi đến Việt Nam có bắt buộc phải tuân thủ luật pháp Việt Nam không?
hpq000487,Người nước ngoài được bảo vệ những quyền lợi gì khi ở Việt Nam?
hpq000488,Một công dân Hàn Quốc làm việc tại Việt Nam vi phạm luật giao thông. Hỏi người này có bị xử lý theo luật Việt Nam không?
hpq000489,Thế nào là 'quyền và lợi ích chính đáng' của người nước ngoài được pháp luật Việt Nam bảo hộ?
hpq000490,Điều nào của Hiến pháp quy định về nghĩa vụ của người nước ngoài tại Việt Nam?
hpq000491,"Nếu một người nước ngoài bị truy tố ở nước họ vì hoạt động bảo vệ môi trường, liệu họ có được Việt Nam xem xét cho cư trú không?"
hpq000492,Quy trình để một người nước ngoài đang bị bức hại có thể được xem xét cho cư trú tại Việt Nam là gì?
hpq000493,"Một nhà hoạt động chính trị người nước ngoài bị chính phủ nước họ bắt giam vì tham gia biểu tình ủng hộ dân chủ. Sau khi trốn thoát, người này đến Việt Nam và xin tị nạn. Liệu Việt Nam có xem xét cho người này cư trú không?"
hpq000494,Thế nào là 'bức hại' theo quy định tại Điều 49 của Hiến pháp?
hpq000495,Điều 49 Hiến pháp quy định về điều kiện để người nước ngoài được xem xét cho cư trú tại Việt Nam như thế nào?
hpq000496,"Việc Việt Nam tham gia các hiệp định thương mại tự do có mâu thuẫn với định hướng xây dựng nền kinh tế độc lập, tự chủ không?"
hpq000497,"Theo Hiến pháp, Nhà nước cần làm gì để đảm bảo phát triển kinh tế gắn kết với tiến bộ và công bằng xã hội?"
hpq000498,"Một doanh nghiệp nước ngoài đầu tư vào Việt Nam, gây ô nhiễm môi trường nghiêm trọng để tối đa hóa lợi nhuận. Hành động này có phù hợp với Hiến pháp không?"
hpq000499,"Nền kinh tế 'độc lập, tự chủ' được đề cập trong điều luật này được hiểu như thế nào?"
hpq000500,Điều 50 Hiến pháp quy định như thế nào về mối liên hệ giữa phát triển kinh tế và văn hóa?
hpq000501,Có phải tất cả các thành phần kinh tế ở Việt Nam đều được tạo điều kiện phát triển?
hpq000502,Cụm từ 'kinh tế thị trường định hướng xã hội chủ nghĩa' được hiểu như thế nào trong thực tế?
hpq000503,Một doanh nghiệp tư nhân hoạt động trong lĩnh vực năng lượng sạch gặp khó khăn trong việc tiếp cận vốn. Liệu doanh nghiệp này có được hưởng sự hỗ trợ từ Nhà nước không?
hpq000504,Thế nào là 'kinh tế nhà nước giữ vai trò chủ đạo'?
hpq000505,Điều 51 Hiến pháp 2013 quy định gì về hình thức sở hữu trong nền kinh tế Việt Nam?
hpq000506,Có phải mọi thành phần kinh tế ở Việt Nam đều có quyền lợi và nghĩa vụ ngang nhau trước pháp luật?
hpq000507,Hiến pháp đảm bảo sự bình đẳng giữa các thành phần kinh tế trong thực tế như thế nào?
hpq000508,"Một doanh nghiệp nhà nước được ưu tiên tiếp cận nguồn vốn vay ưu đãi hơn so với doanh nghiệp tư nhân cùng ngành, có vi phạm nguyên tắc bình đẳng không?"
hpq000509,Thế nào là 'thành phần kinh tế' theo Hiến pháp?
hpq000510,Điều nào trong Hiến pháp khẳng định vai trò của các thành phần kinh tế?
hpq000511,Nhà nước có trách nhiệm gì đối với hoạt động kinh doanh của người dân?
hpq000512,Nhà nước 'tạo điều kiện' cho doanh nghiệp phát triển bền vững bằng những biện pháp nào?
hpq000513,"Một công ty sản xuất bị thanh tra và phát hiện có sai phạm về thuế, cơ quan chức năng yêu cầu nộp phạt và truy thu thuế. Việc này có vi phạm quyền được bảo hộ tài sản không?"
hpq000514,Thế nào là 'tài sản hợp pháp' được pháp luật bảo hộ?
hpq000515,Điều gì Hiến pháp quy định về việc quốc hữu hóa tài sản?
hpq000516,Nhà nước có can thiệp vào nền kinh tế thị trường ở Việt Nam không?
hpq000517,"Việc phân công, phân cấp, phân quyền trong quản lý nhà nước về kinh tế được thực hiện như thế nào?"
hpq000518,"Một doanh nghiệp nhà nước (DNNN) muốn bán một phần vốn để huy động vốn đầu tư, nhưng UBND tỉnh yêu cầu phải được sự đồng ý của tỉnh trước. Yêu cầu này có phù hợp với quy định về thể chế kinh tế không?"
hpq000519,Thế nào là 'thể chế kinh tế' được Nhà nước xây dựng và hoàn thiện?
hpq000520,Hiến pháp quy định như thế nào về việc đảm bảo tính thống nhất của nền kinh tế quốc dân?
hpq000521,Người dân có quyền sở hữu riêng đối với đất đai ở Việt Nam không?
hpq000522,Nhà nước quản lý tài sản công như thế nào?
hpq000523,Một công ty tự ý khai thác cát trái phép trên sông. Hành vi này có vi phạm pháp luật không?
hpq000524,Thế nào là 'tài sản công' theo quy định của Hiến pháp?
hpq000525,Điều 53 Hiến pháp quy định về vấn đề gì?
hpq000526,Việc quản lý đất đai ở Việt Nam có được thực hiện một cách tùy tiện không?
hpq000527,Nhà nước quản lý đất đai thông qua những công cụ và biện pháp nào?
hpq000528,Một công ty tự ý khai thác đất sét trái phép trên diện tích đất nông nghiệp được giao. Hành vi này có vi phạm pháp luật không?
hpq000529,Thế nào là 'tài nguyên đặc biệt của quốc gia' trong bối cảnh quản lý đất đai?
hpq000530,Điều 54 Hiến pháp 2013 quy định như thế nào về việc quản lý đất đai?
hpq000531,"Nếu tôi được Nhà nước cho thuê đất, tôi có quyền chuyển nhượng quyền sử dụng đất này cho người khác không?"
hpq000532,Nhà nước 'công nhận quyền sử dụng đất' cho người dân trong trường hợp nào và thủ tục ra sao?
hpq000533,Ông A tự ý xây nhà trên phần đất nông nghiệp mà ông được giao để trồng lúa. Hành vi này có vi phạm pháp luật không?
hpq000534,Thế nào là 'quyền sử dụng đất' được pháp luật bảo hộ?
hpq000535,Điều 54 Hiến pháp quy định như thế nào về quyền của người sử dụng đất?
hpq000536,Nhà nước có quyền thu hồi đất của người dân khi muốn xây dựng khu công nghiệp không?
hpq000537,"Khi Nhà nước thu hồi đất của người dân, người dân sẽ được bồi thường như thế nào?"
hpq000538,"Một hộ gia đình có mảnh đất nông nghiệp đang canh tác ổn định, nhưng địa phương muốn thu hồi để xây dựng trụ sở ủy ban nhân dân mới. Hộ gia đình này không đồng ý vì cho rằng không thuộc trường hợp thu hồi đất vì mục đích quốc phòng, an ninh. Việc thu hồi này có đúng luật không?"
hpq000539,Thế nào là 'trường hợp thật cần thiết' để Nhà nước thu hồi đất theo quy định của Hiến pháp?
hpq000540,"Hiến pháp quy định như thế nào về việc công khai, minh bạch trong thu hồi đất?"
hpq000541,Nhà nước có quyền trưng dụng đất của dân khi cần thiết không?
hpq000542,Khi Nhà nước trưng dụng đất của người dân thì người dân cần làm gì?
hpq000543,"Một công ty xây dựng được cấp phép xây dựng khu đô thị mới, nhưng dự án bị chậm tiến độ. Để đẩy nhanh tiến độ, UBND tỉnh quyết định trưng dụng đất nông nghiệp của người dân trong khu vực. Quyết định này có hợp pháp không?"
hpq000544,Thế nào là 'trưng dụng đất' theo quy định của pháp luật?
hpq000545,Điều kiện để Nhà nước trưng dụng đất được quy định như thế nào trong Hiến pháp?
hpq000546,Các khoản tiền thuế mà người dân đóng góp có phải được sử dụng công khai để mọi người dân đều biết không?
hpq000547,Nhà nước phải làm gì để quản lý ngân sách hiệu quả?
hpq000548,Một vị giám đốc sở sử dụng tiền ngân sách để xây biệt phủ riêng cho gia đình có vi phạm pháp luật không?
hpq000549,Thế nào là 'dự trữ quốc gia'?
hpq000550,Hiến pháp quy định như thế nào về việc sử dụng tài chính công?
hpq000551,Ngân sách của tỉnh có được tự quyết định mà không cần tuân theo quy định nào không?
hpq000552,Ngân sách nhà nước được hình thành và quản lý như thế nào?
hpq000553,"Một địa phương muốn dùng tiền ngân sách để xây dựng một công trình vượt quá khả năng chi trả đã được dự toán, việc này có được phép không?"
hpq000554,Ngân sách trung ương 'giữ vai trò chủ đạo' trong hệ thống ngân sách nhà nước nghĩa là gì?
hpq000555,"Điều nào trong Hiến pháp quy định về việc các khoản thu, chi ngân sách nhà nước phải được dự toán?"
hpq000556,"Ở Việt Nam, có thể sử dụng đô la Mỹ để thanh toán hàng hóa, dịch vụ một cách hợp pháp không?"
hpq000557,Nhà nước làm gì để đảm bảo giá trị của đồng tiền Việt Nam được ổn định?
hpq000558,Một công ty niêm yết giá sản phẩm bằng cả Đồng Việt Nam và đô la Mỹ trên website bán hàng. Hành động này có vi phạm pháp luật không?
hpq000559,Thế nào là 'ổn định giá trị đồng tiền quốc gia'?
hpq000560,Hiến pháp quy định như thế nào về đơn vị tiền tệ của Việt Nam?
hpq000561,Công dân bình thường có bắt buộc phải thực hành tiết kiệm trong sinh hoạt hàng ngày không?
hpq000562,Cơ quan nhà nước cần làm gì để thực hiện quy định về chống lãng phí?
hpq000563,Một công ty nhà nước tổ chức đấu thầu dự án và chọn nhà thầu có giá cao hơn nhưng lại có quan hệ thân quen với lãnh đạo công ty. Hành vi này có vi phạm quy định của Hiến pháp không?
hpq000564,Thế nào là 'tham nhũng' trong hoạt động kinh tế - xã hội và quản lý nhà nước?
hpq000565,"Điều nào của Hiến pháp quy định về trách nhiệm của cơ quan, tổ chức, cá nhân trong việc thực hành tiết kiệm, chống lãng phí?"
hpq000566,Nhà nước có trách nhiệm hỗ trợ doanh nghiệp tạo thêm việc làm không?
hpq000567,Nhà nước tạo điều kiện tạo việc làm bằng những cách nào?
hpq000568,"Một công ty sản xuất đồ gỗ mỹ nghệ ở vùng nông thôn muốn mở rộng xưởng sản xuất để tạo thêm việc làm cho lao động địa phương. Theo quy định này, công ty có thể nhận được hỗ trợ gì từ Nhà nước?"
hpq000569,"Thế nào là 'tạo điều kiện' để tổ chức, cá nhân tạo việc làm?"
hpq000570,Điều nào trong Hiến pháp khẳng định vai trò của Nhà nước trong việc khuyến khích tạo việc làm?
hpq000571,Nhà nước chỉ bảo vệ quyền lợi của người lao động thôi đúng không?
hpq000572,Nhà nước tạo điều kiện xây dựng quan hệ lao động tốt đẹp bằng cách nào?
hpq000573,Công ty X cố tình trả lương thấp hơn mức lương tối thiểu vùng cho công nhân. Nhà nước có biện pháp can thiệp gì không?
hpq000574,"Thế nào là 'quan hệ lao động tiến bộ, hài hòa và ổn định'?"
hpq000575,Hiến pháp quy định về việc bảo vệ quyền lợi của ai trong quan hệ lao động?
hpq000576,Người dân tộc thiểu số ở vùng sâu vùng xa có được ưu tiên chăm sóc sức khỏe không?
hpq000577,Nhà nước đầu tư vào sự nghiệp bảo vệ sức khỏe người dân như thế nào?
hpq000578,"Một công ty từ chối mua bảo hiểm y tế cho nhân viên vì cho rằng chi phí quá cao, hành động này có vi phạm quy định nào không?"
hpq000579,Bảo hiểm y tế toàn dân được hiểu là gì?
hpq000580,Điều nào trong Hiến pháp khẳng định Nhà nước có trách nhiệm chăm sóc sức khỏe người dân?
hpq000581,Một người mẹ đơn thân có được hưởng sự bảo vệ và chăm sóc sức khỏe từ Nhà nước không?
hpq000582,Nhà nước thực hiện trách nhiệm chăm sóc sức khỏe trẻ em bằng những cách nào?
hpq000583,Một công ty tư nhân từ chối tuyển dụng phụ nữ vì lo ngại chi phí thai sản. Hành động này có vi phạm quy định pháp luật không?
hpq000584,Kế hoạch hóa gia đình theo quy định của Hiến pháp được hiểu là gì?
hpq000585,Điều nào trong Hiến pháp quy định về trách nhiệm của gia đình đối với việc bảo vệ sức khỏe trẻ em?
hpq000586,Nhà nước có bắt buộc phải có chính sách ưu đãi cho người có công với nước không?
hpq000587,Những hình thức tôn vinh người có công thường thấy trong xã hội là gì?
hpq000588,"Một doanh nghiệp tự ý tổ chức quyên góp để xây nhà tình nghĩa cho gia đình liệt sĩ nhưng chưa xin phép chính quyền địa phương, có vi phạm gì không?"
hpq000589,Thế nào là 'người có công với nước' theo quy định hiện hành?
hpq000590,Điều nào trong Hiến pháp khẳng định việc tôn vinh người có công là trách nhiệm của toàn xã hội?
hpq000591,Nhà nước có trách nhiệm tạo điều kiện để mọi người dân đều có cơ hội tiếp cận các dịch vụ xã hội?
hpq000592,Nhà nước hỗ trợ những người có hoàn cảnh khó khăn bằng cách nào?
hpq000593,Một người cao tuổi không có lương hưu và không có người thân chăm sóc có được hưởng trợ cấp từ nhà nước không?
hpq000594,Thế nào là 'hệ thống an sinh xã hội'?
hpq000595,Điều nào trong Hiến pháp quy định về trách nhiệm của Nhà nước đối với người khuyết tật?
hpq000596,Nhà nước có nghĩa vụ phải xây nhà miễn phí cho tất cả mọi người dân không?
hpq000597,Nhà nước thực hiện chính sách phát triển nhà ở như thế nào?
hpq000598,"Một công ty bất động sản chỉ tập trung xây dựng nhà ở cao cấp, không quan tâm đến nhà ở giá rẻ, có vi phạm quy định này không?"
hpq000599,Thế nào là 'tạo điều kiện để mọi người có chỗ ở'?
hpq000600,Điều nào trong Hiến pháp đề cập đến chính sách phát triển nhà ở?
hpq000601,Nhà nước có vai trò duy nhất trong việc phát triển văn hóa Việt Nam không?
hpq000602,"Làm thế nào để xây dựng nền văn hóa 'tiên tiến, đậm đà bản sắc dân tộc'?"
hpq000603,Một công ty nước ngoài muốn tổ chức sự kiện quảng bá văn hóa nước họ tại Việt Nam. Chính quyền địa phương có quyền từ chối nếu cho rằng sự kiện này không phù hợp với thuần phong mỹ tục Việt Nam không?
hpq000604,Thế nào là 'bản sắc dân tộc' trong văn hóa?
hpq000605,Điều nào trong Hiến pháp khẳng định vai trò của Nhà nước trong việc xây dựng văn hóa?
hpq000606,Nhà nước có nghĩa vụ hỗ trợ sự phát triển của các loại hình nghệ thuật khác nhau không?
hpq000607,Nhà nước thực hiện trách nhiệm phát triển thông tin đại chúng như thế nào?
hpq000608,"Một nhóm nghệ sĩ tự thành lập một tổ chức phi lợi nhuận để quảng bá nghệ thuật đương đại, nhưng không nhận được sự hỗ trợ từ nhà nước. Liệu điều này có vi phạm Hiến pháp không?"
hpq000609,Thế nào là 'nhu cầu tinh thần đa dạng và lành mạnh' của Nhân dân được đề cập trong điều luật?
hpq000610,Điều 60 Hiến pháp quy định nhà nước và xã hội có trách nhiệm gì đối với phương tiện thông tin đại chúng?
hpq000611,Có phải Nhà nước có trách nhiệm hỗ trợ các gia đình khó khăn để đảm bảo cuộc sống ấm no?
hpq000612,"Nhà nước tạo 'môi trường' để xây dựng gia đình Việt Nam ấm no, hạnh phúc bằng những cách nào?"
hpq000613,"Một công ty tư nhân vi phạm luật lao động, khiến người lao động không có thời gian chăm sóc gia đình. Nhà nước có thể can thiệp để bảo vệ quyền lợi của gia đình người lao động không?"
hpq000614,Thế nào là 'con người Việt Nam có trách nhiệm công dân' theo Hiến pháp?
hpq000615,Hiến pháp quy định những phẩm chất nào cần có của con người Việt Nam?
hpq000616,Có phải giáo dục luôn được ưu tiên hơn các lĩnh vực khác trong việc phân bổ ngân sách nhà nước?
hpq000617,Nhà nước có những trách nhiệm gì trong việc thực hiện 'quốc sách hàng đầu' về giáo dục?
hpq000618,"Một doanh nghiệp tư nhân muốn đầu tư xây dựng trường học, chính sách 'giáo dục là quốc sách hàng đầu' có ảnh hưởng gì đến quyết định của cơ quan quản lý nhà nước?"
hpq000619,Thế nào là 'phát triển nguồn nhân lực' được đề cập trong điều luật này?
hpq000620,Điều 61 Hiến pháp 2013 quy định như thế nào về vai trò của giáo dục?
hpq000621,Học sinh tiểu học ở Việt Nam có phải đóng học phí không?
hpq000622,Nhà nước có những biện pháp nào để phát triển giáo dục?
hpq000623,Một trường THPT công lập thu thêm khoản 'hỗ trợ phát triển trường' từ phụ huynh. Việc này có phù hợp với quy định của Hiến pháp không?
hpq000624,Giáo dục 'bắt buộc' được hiểu như thế nào?
hpq000625,Hiến pháp quy định như thế nào về trách nhiệm của Nhà nước đối với giáo dục tiểu học?
hpq000626,Có phải chỉ có trẻ em nghèo mới được nhà nước tạo điều kiện học văn hóa và học nghề?
