question_id,question
ldq000753,"Anh A đang làm việc theo hợp đồng xác định thời hạn 2 năm. Sau 1 năm, công ty thông báo cho anh A thôi việc vì lý do công ty thay đổi công nghệ sản xuất. Công ty có vi phạm luật không?"
ldq000754,Thế nào là 'thôi việc' trong trường hợp này?
ldq000755,Điều luật nào quy định cụ thể về việc người sử dụng lao động được quyền cho người lao động thôi việc?
ldq000756,Công ty tôi có thể tiếp tục sử dụng lao động là người nước ngoài sau khi giấy phép lao động của họ hết hạn không?
ldq000757,Nếu muốn tiếp tục sử dụng lao động là người nước ngoài sau khi giấy phép lao động hết hạn thì phải làm gì?
ldq000758,"Ông A là người nước ngoài làm việc tại công ty X. Giấy phép lao động của ông A hết hạn vào ngày 30/6, nhưng đến ngày 15/7 công ty X vẫn chưa làm thủ tục gia hạn và ông A vẫn đi làm. Như vậy, công ty X và ông A có vi phạm gì không?"
ldq000759,Giấy phép lao động có vai trò gì đối với người lao động nước ngoài tại Việt Nam?
ldq000760,Điều khoản nào trong Bộ luật Lao động quy định về việc chấm dứt hợp đồng khi giấy phép lao động hết hiệu lực?
ldq000761,"Nếu công ty không hài lòng về tôi sau thời gian thử việc, họ có thể đơn phương chấm dứt hợp đồng ngay lập tức không?"
ldq000762,Quy trình chấm dứt hợp đồng lao động khi thử việc không đạt yêu cầu diễn ra như thế nào?
ldq000763,"Anh A đang trong thời gian thử việc. Sau 1 tuần, anh thấy công việc không phù hợp nên muốn nghỉ. Công ty yêu cầu anh phải báo trước 30 ngày. Yêu cầu này có đúng không?"
ldq000764,Thế nào là 'thỏa thuận thử việc ghi trong hợp đồng lao động'?
ldq000765,Điều luật nào cho phép công ty chấm dứt hợp đồng ngay khi người lao động không đạt yêu cầu thử việc?
ldq000766,"Tôi muốn nghỉ việc ngay lập tức mà không cần báo trước có được không, vì tôi đã tìm được một công việc tốt hơn?"
ldq000767,"Nếu tôi muốn nghỉ việc, tôi cần làm những gì để đảm bảo đúng quy định pháp luật?"
ldq000768,"Anh A làm việc theo hợp đồng không xác định thời hạn. Anh gửi đơn xin nghỉ việc, báo trước 30 ngày. Công ty không đồng ý và yêu cầu anh phải làm đủ 45 ngày. Công ty có quyền làm vậy không?"
ldq000769,Hợp đồng lao động không xác định thời hạn là gì?
ldq000770,"Theo luật, người lao động cần báo trước bao lâu khi muốn chấm dứt hợp đồng lao động không xác định thời hạn?"
ldq000771,Tôi muốn nghỉ việc ngay lập tức mà không cần báo trước có được không nếu hợp đồng của tôi là hợp đồng xác định thời hạn 24 tháng?
ldq000772,Tôi cần làm gì để đơn phương chấm dứt hợp đồng lao động đúng luật (HĐ 18 tháng)?
ldq000773,Anh A làm việc theo HĐLĐ 30 tháng. Anh A gửi đơn xin nghỉ việc trước 20 ngày nhưng công ty không đồng ý và yêu cầu anh phải làm đủ 30 ngày. Yêu cầu của công ty có hợp pháp không?
ldq000774,Hợp đồng lao động xác định thời hạn (từ 12 đến 36 tháng) được hiểu như thế nào?
ldq000775,Điều luật nào quy định về thời gian báo trước tối thiểu khi người lao động muốn đơn phương chấm dứt hợp đồng lao động xác định thời hạn (12-36 tháng)?
ldq000776,"Tôi làm việc theo hợp đồng 6 tháng, nếu muốn nghỉ việc ngay lập tức thì có được không?"
ldq000777,"Tôi muốn chấm dứt hợp đồng lao động 9 tháng trước thời hạn, tôi cần làm gì?"
ldq000778,"Anh A làm việc theo hợp đồng 10 tháng. Ngày 25/10, anh A báo với quản lý là sẽ nghỉ việc từ ngày 26/10. Công ty có quyền phạt anh A không?"
ldq000779,Thế nào là 'ngày làm việc' trong quy định về thời gian báo trước?
ldq000780,Điều luật nào quy định cụ thể về thời gian báo trước khi người lao động muốn đơn phương chấm dứt hợp đồng lao động dưới 12 tháng?
ldq000781,Tôi muốn nghỉ việc ngay mà không cần báo trước có được không?
ldq000782,Tôi cần làm gì để nghỉ việc đúng luật?
ldq000783,Anh A làm việc theo hợp đồng xác định thời hạn 1 năm. Anh muốn nghỉ việc sau 6 tháng vì không phù hợp với công việc. Anh phải báo trước bao lâu?
ldq000784,Thế nào là 'đơn phương chấm dứt hợp đồng lao động'?
ldq000785,Luật quy định như thế nào về thời gian báo trước cho các ngành nghề đặc thù?
ldq000786,"Tôi bị điều chuyển sang một vị trí khác không đúng chuyên môn đã thỏa thuận trong hợp đồng, tôi có thể nghỉ việc ngay lập tức không?"
ldq000787,"Nếu công ty không cung cấp đủ trang thiết bị bảo hộ lao động như đã hứa trong hợp đồng, tôi có thể làm gì để nghỉ việc hợp pháp?"
ldq000788,"Anh A ký hợp đồng làm việc tại văn phòng Hà Nội, nhưng sau đó công ty yêu cầu anh vào TP.HCM làm việc, anh không đồng ý và muốn nghỉ. Công ty nói anh vi phạm hợp đồng. Ai đúng?"
ldq000789,Thế nào là 'điều kiện làm việc theo thỏa thuận' trong hợp đồng lao động?
ldq000790,Điều luật nào cho phép người lao động nghỉ việc ngay nếu công ty không bố trí đúng công việc đã thỏa thuận?
ldq000791,"Nếu công ty trả lương chậm 1 tuần so với thỏa thuận trong hợp đồng, tôi có thể nghỉ việc ngay lập tức không cần báo trước không?"
ldq000792,"Nếu tôi muốn nghỉ việc vì công ty liên tục trả lương trễ, tôi cần làm gì để đảm bảo quyền lợi?"
ldq000793,"Anh A làm việc tại công ty X. Do công ty gặp khó khăn tài chính, tháng nào anh cũng bị trả lương trễ 10 ngày. Anh A quyết định nghỉ việc ngay lập tức. Công ty X yêu cầu anh phải bồi thường vì không báo trước. Ai đúng?"
ldq000794,Thế nào là 'trả lương không đủ' để người lao động có quyền đơn phương chấm dứt hợp đồng?
ldq000795,Điều luật nào cho phép người lao động nghỉ việc ngay nếu bị trả lương không đúng hạn?
ldq000796,"Nếu tôi bị quản lý chửi mắng thậm tệ trước mặt đồng nghiệp, tôi có thể nghỉ việc ngay lập tức không?"
ldq000797,Tôi nên làm gì nếu muốn nghỉ việc ngay vì bị bạo hành ở công ty?
ldq000798,"Anh T làm việc tại xưởng may, thường xuyên bị đốc công đánh vào tay khi làm sai. Anh T muốn nghỉ việc ngay thì có được không?"
ldq000799,Thế nào là 'cưỡng bức lao động'?
ldq000800,Điều luật nào cho phép người lao động nghỉ việc ngay khi bị người sử dụng lao động ngược đãi?
ldq000801,Tôi có thể nghỉ việc ngay lập tức nếu bị đồng nghiệp nam trêu chọc bằng lời nói khiếm nhã không?
ldq000802,"Nếu tôi muốn nghỉ việc vì bị quấy rối tình dục ở công ty, tôi cần làm những gì?"
ldq000803,"Anh A, một nhân viên IT, thường xuyên gửi tin nhắn gạ gẫm chị B (đồng nghiệp) đi chơi. Chị B cảm thấy khó chịu và muốn nghỉ việc. Luật pháp bảo vệ chị B như thế nào trong trường hợp này?"
ldq000804,Thế nào là 'quấy rối tình dục tại nơi làm việc' theo luật lao động?
ldq000805,Điều khoản nào trong Bộ luật Lao động cho phép người lao động nghỉ việc ngay nếu bị quấy rối tình dục?
ldq000806,"Nếu tôi đang mang thai và bác sĩ bảo tôi cần nghỉ ngơi để giữ thai, tôi có thể nghỉ việc ngay mà không cần báo trước cho công ty không?"
ldq000807,Tôi muốn nghỉ việc vì lý do sức khỏe thai kỳ. Tôi cần làm gì để đảm bảo quyền lợi của mình?
ldq000808,"Chị A đang mang thai tháng thứ 5, công việc quá căng thẳng khiến chị bị động thai. Chị A quyết định nghỉ việc ngay lập tức nhưng công ty không đồng ý và yêu cầu bồi thường vì vi phạm hợp đồng. Công ty có đúng không?"
ldq000809,Thế nào là 'phải nghỉ việc theo quy định tại khoản 1 Điều 138 của Bộ luật này' trong trường hợp lao động nữ mang thai?
ldq000810,Điều luật nào cho phép lao động nữ mang thai được nghỉ việc ngay mà không cần báo trước?
ldq000811,Nếu tôi đã đủ tuổi nghỉ hưu theo luật mà muốn nghỉ việc ngay thì có cần phải báo trước cho công ty không?
ldq000812,"Khi tôi muốn nghỉ việc vì đã đến tuổi hưu, tôi cần làm những bước gì theo đúng quy định?"
ldq000813,"Ông B, 62 tuổi, muốn nghỉ việc để hưởng lương hưu. Công ty yêu cầu ông phải báo trước 45 ngày theo hợp đồng lao động. Yêu cầu này có đúng luật không?"
ldq000814,Thế nào là 'đủ tuổi nghỉ hưu' theo quy định của Bộ luật Lao động?
ldq000815,Điều luật nào quy định người lao động được đơn phương chấm dứt hợp đồng không cần báo trước khi đủ tuổi nghỉ hưu?
ldq000816,"Nếu công ty cố tình giấu diếm về tình hình tài chính khó khăn khi tuyển dụng, tôi có thể nghỉ việc ngay lập tức không?"
ldq000817,Tôi cần làm gì nếu muốn nghỉ việc vì công ty đã hứa hẹn sai sự thật về cơ hội thăng tiến?
ldq000818,"Anh A được tuyển vào vị trí quản lý với mức lương cao. Sau đó, anh phát hiện công ty đã che giấu việc vị trí này sắp bị cắt giảm. Anh A có quyền nghỉ việc ngay không?"
ldq000819,Thế nào là 'thông tin không trung thực' được đề cập trong trường hợp này?
ldq000820,Điều luật nào quy định người sử dụng lao động phải cung cấp thông tin trung thực cho người lao động?
ldq000821,Công ty có được đuổi việc nhân viên nếu nhân viên đó làm việc không hiệu quả không?
ldq000822,Công ty cần làm gì để có thể chấm dứt hợp đồng với nhân viên do nhân viên đó không đáp ứng được yêu cầu công việc?
ldq000823,"Anh A bị công ty cho thôi việc vì lý do 'không đáp ứng yêu cầu công việc'. Tuy nhiên, công ty không hề có quy chế đánh giá nào trước đó. Vậy việc cho thôi việc này có đúng luật không?"
ldq000824,Thế nào là 'thường xuyên không hoàn thành công việc' trong trường hợp này?
ldq000825,Điều luật nào quy định về việc công ty phải tham khảo ý kiến của tổ chức công đoàn khi xây dựng quy chế đánh giá nhân viên?
ldq000826,Công ty có được sa thải nhân viên bị ốm liên tục 5 tháng không?
ldq000827,"Nếu công ty muốn chấm dứt hợp đồng với người lao động vì ốm đau kéo dài, cần tuân thủ những bước nào?"
ldq000828,Anh A làm việc theo hợp đồng 1 năm. Sau 7 tháng làm việc thì bị tai nạn và phải điều trị 5 tháng. Công ty cho rằng anh A đã vi phạm hợp đồng và đơn phương chấm dứt hợp đồng. Điều này có đúng không?
ldq000829,Thế nào là 'khả năng lao động chưa hồi phục' trong trường hợp người lao động bị ốm đau?
ldq000830,Điều luật nào quy định về thời gian điều trị tối thiểu để người sử dụng lao động có quyền đơn phương chấm dứt hợp đồng với người lao động có hợp đồng xác định thời hạn từ 12 đến 36 tháng?
ldq000831,"Công ty tôi bị ảnh hưởng bởi dịch bệnh nên phải cắt giảm nhân sự, vậy công ty có được quyền đơn phương chấm dứt hợp đồng với tôi không?"
ldq000832,"Nếu công ty tôi phải thu hẹp sản xuất do yêu cầu của nhà nước, thì quy trình chấm dứt hợp đồng lao động với nhân viên sẽ như thế nào?"
ldq000833,"Một công ty bị cháy nhà xưởng do hỏa hoạn, toàn bộ hoạt động sản xuất bị đình trệ. Công ty thông báo chấm dứt hợp đồng với tất cả công nhân ngay lập tức. Việc này có đúng luật không?"
ldq000834,Thế nào là 'địch họa' trong trường hợp này?
ldq000835,Điều kiện cụ thể để người sử dụng lao động đơn phương chấm dứt hợp đồng lao động trong trường hợp thiên tai là gì?
ldq000836,Nếu nhân viên tự ý nghỉ việc 3 ngày liên tục thì công ty có được đuổi việc ngay không?
ldq000837,Công ty cần làm gì để chấm dứt hợp đồng đúng luật khi nhân viên bỏ việc không lý do?
ldq000838,"Anh A đang trong thời gian thử việc, nghỉ không phép 5 ngày. Công ty cho rằng anh A vi phạm kỷ luật và đơn phương chấm dứt hợp đồng. Như vậy có đúng luật không?"
ldq000839,Thế nào là 'không có mặt tại nơi làm việc' trong trường hợp này?
ldq000840,Điều luật nào cho phép công ty chấm dứt hợp đồng nếu nhân viên tự ý bỏ việc?
ldq000841,Công ty có được tự động cho nhân viên nghỉ việc khi họ đến tuổi hưu mà không cần bàn bạc gì không?
ldq000842,Nếu công ty muốn chấm dứt hợp đồng với người lao động khi họ đến tuổi hưu thì cần làm những bước nào?
ldq000843,Ông A 62 tuổi (là nam) làm việc theo hợp đồng không xác định thời hạn. Công ty muốn ông A nghỉ việc ngay lập tức vì ông đã đủ tuổi hưu. Như vậy có đúng luật không?
ldq000844,Thế nào là 'thỏa thuận khác' trong trường hợp người lao động đủ tuổi nghỉ hưu?
ldq000845,Điều luật nào cho phép công ty chấm dứt hợp đồng khi nhân viên đến tuổi nghỉ hưu?
ldq000846,Nếu nhân viên nghỉ 4 ngày liên tục không xin phép thì công ty có được đuổi việc luôn không?
ldq000847,Công ty cần làm gì khi nhân viên bỏ việc 5 ngày liên tục để có thể chấm dứt hợp đồng đúng luật?
ldq000848,"Anh A là công nhân, bị bệnh nặng phải nằm viện điều trị 6 ngày liên tục nhưng không kịp báo cho công ty. Công ty sa thải anh A với lý do bỏ việc. Việc này có đúng luật không?"
ldq000849,Thế nào là 'lý do chính đáng' khi người lao động bỏ việc?
ldq000850,Điều luật nào cho phép công ty chấm dứt hợp đồng nếu nhân viên tự ý nghỉ 5 ngày trở lên?
ldq000851,Công ty có được đuổi việc nếu nhân viên khai gian bằng cấp khi phỏng vấn không?
ldq000852,"Khi phát hiện nhân viên khai gian thông tin, công ty cần làm gì để chấm dứt hợp đồng đúng luật?"
ldq000853,"Anh A xin việc vào vị trí kế toán trưởng, khai đã có 10 năm kinh nghiệm, nhưng sau đó bị phát hiện chỉ có 2 năm. Công ty có quyền chấm dứt hợp đồng không?"
ldq000854,Thế nào là 'thông tin không trung thực' trong trường hợp này?
ldq000855,Điều luật nào cho phép công ty chấm dứt hợp đồng nếu nhân viên khai gian thông tin khi tuyển dụng?
ldq000856,Nếu công ty muốn cho nhân viên làm hợp đồng không thời hạn nghỉ việc vì lý do tái cơ cấu thì có cần báo trước không?
ldq000857,"Nếu công ty muốn chấm dứt hợp đồng lao động không xác định thời hạn, công ty cần làm gì để tuân thủ đúng quy định về thời gian báo trước?"
ldq000858,Ông A làm việc theo hợp đồng không xác định thời hạn. Công ty gửi thông báo chấm dứt hợp đồng cho ông A trước 30 ngày vì lý do công ty làm ăn thua lỗ. Việc này có đúng luật không?
ldq000859,Hợp đồng lao động không xác định thời hạn được hiểu như thế nào?
ldq000860,Điều luật nào quy định về thời gian báo trước tối thiểu khi người sử dụng lao động đơn phương chấm dứt hợp đồng lao động không xác định thời hạn?
ldq000861,"Nếu công ty cho tôi nghỉ việc ngay lập tức mà không báo trước trong khi hợp đồng lao động của tôi là 24 tháng, công ty có làm đúng luật không?"
ldq000862,"Nếu công ty muốn chấm dứt hợp đồng lao động có thời hạn 18 tháng với tôi, họ cần thực hiện những bước nào để đúng luật?"
ldq000863,"Anh A làm việc theo hợp đồng 1 năm (12 tháng) tại công ty X. Do công ty làm ăn thua lỗ, họ quyết định cho anh A nghỉ việc ngay mà không báo trước. Công ty có vi phạm luật không?"
ldq000864,Thời gian 'báo trước' trong trường hợp này có ý nghĩa gì?
ldq000865,Điều luật nào quy định về thời gian báo trước tối thiểu khi đơn phương chấm dứt hợp đồng lao động xác định thời hạn từ 12 đến 36 tháng?
ldq000866,Nếu công ty tôi phá sản thì có cần báo trước cho tôi trước khi cho tôi nghỉ việc không?
ldq000867,Khi nào thì công ty phải báo trước 3 ngày trước khi chấm dứt hợp đồng với tôi?
ldq000868,"Anh A ký hợp đồng lao động 9 tháng với công ty X. Sau 5 tháng làm việc, anh A liên tục bị khiển trách vì không hoàn thành nhiệm vụ. Công ty X quyết định cho anh A thôi việc ngay lập tức mà không báo trước. Việc này có đúng luật không?"
ldq000869,Thế nào là 'hợp đồng lao động xác định thời hạn có thời hạn dưới 12 tháng'?
ldq000870,Điều luật nào quy định cụ thể về thời gian báo trước 3 ngày khi chấm dứt hợp đồng lao động xác định thời hạn dưới 12 tháng?
ldq000871,"Công ty tôi muốn cho nhân viên nghỉ việc ngay vì làm ăn thua lỗ, có được không?"
ldq000872,Nếu công ty muốn chấm dứt hợp đồng với tôi thì phải báo trước bao lâu?
ldq000873,"Ông A là giám đốc một công ty xây dựng. Do công trình chậm tiến độ, ông A cho thôi việc 10 công nhân ngay lập tức mà không báo trước. Việc này có đúng luật không?"
ldq000874,Thế nào là 'ngành nghề đặc thù' được nhắc đến trong điều luật này?
ldq000875,Điều luật này quy định cụ thể những trường hợp nào người sử dụng lao động phải báo trước khi chấm dứt hợp đồng?
ldq000876,"Nếu công ty muốn sa thải nhân viên vì người này thường xuyên đi muộn, công ty có cần phải báo trước không?"
ldq000877,Trong trường hợp nào công ty được phép chấm dứt hợp đồng lao động ngay lập tức mà không cần thông báo trước cho nhân viên?
ldq000878,Ông B bị công ty sa thải vì tội tiết lộ bí mật kinh doanh cho đối thủ. Công ty không hề báo trước cho ông B. Việc này có đúng luật không?
ldq000879,Thế nào là 'tự ý bỏ việc không có lý do chính đáng' trong trường hợp này?
ldq000880,Điều luật nào quy định cụ thể về việc người sử dụng lao động không phải báo trước khi đơn phương chấm dứt hợp đồng lao động?
ldq000881,Công ty có được quyền sa thải nhân viên đang nằm viện điều trị bệnh nặng không?
ldq000882,"Nếu tôi bị tai nạn lao động và phải điều trị dài ngày, công ty có thể chấm dứt hợp đồng với tôi không, và tôi cần làm gì để bảo vệ quyền lợi?"
ldq000883,"Anh A bị ốm và xin nghỉ phép 1 tuần để điều trị tại nhà. Sau khi hết phép, anh A vẫn chưa khỏi bệnh và tiếp tục xin nghỉ không lương. Sau 1 tháng, công ty thông báo chấm dứt hợp đồng với anh A. Việc này có đúng luật không?"
ldq000884,"Thế nào là 'điều trị, điều dưỡng theo chỉ định của cơ sở khám bệnh, chữa bệnh có thẩm quyền'?"
ldq000885,Điều luật nào quy định về việc người sử dụng lao động không được đơn phương chấm dứt hợp đồng với người lao động đang ốm đau?
ldq000886,Công ty có được sa thải tôi khi tôi đang trong thời gian nghỉ phép năm đã được duyệt không?
ldq000887,Nếu công ty muốn chấm dứt hợp đồng với tôi sau khi tôi đi làm lại từ kỳ nghỉ phép thì họ phải làm gì?
ldq000888,"Anh A đang nghỉ việc riêng 3 ngày có phép của công ty. Ngày thứ 2, anh nhận được thông báo chấm dứt hợp đồng lao động từ công ty. Như vậy, công ty có vi phạm luật không?"
ldq000889,Thế nào là 'nghỉ khác được người sử dụng lao động đồng ý' trong trường hợp này?
ldq000890,Điều luật nào quy định về việc người sử dụng lao động không được đơn phương chấm dứt hợp đồng lao động khi người lao động đang nghỉ phép?
ldq000891,"Tôi là chủ doanh nghiệp, có thể cho nhân viên nữ đang mang thai thôi việc vì cô ấy thường xuyên đi muộn không?"
ldq000892,"Nếu muốn chấm dứt hợp đồng với lao động nữ đang nuôi con nhỏ dưới 12 tháng tuổi, tôi phải làm gì?"
ldq000893,"Chị A đang mang thai tháng thứ 8. Công ty thông báo giải thể và chấm dứt hợp đồng với tất cả nhân viên, bao gồm cả chị A. Việc này có hợp pháp không?"
ldq000894,Thế nào là 'đơn phương chấm dứt hợp đồng lao động' trong trường hợp này?
ldq000895,Điều luật nào quy định về việc người sử dụng lao động không được đơn phương chấm dứt hợp đồng với lao động nữ mang thai?
ldq000896,"Tôi đã gửi đơn xin thôi việc nhưng giờ muốn rút lại, công ty có bắt buộc phải đồng ý không?"
ldq000897,"Nếu tôi muốn hủy quyết định đơn phương chấm dứt hợp đồng, tôi cần làm gì?"
ldq000898,"Anh A nộp đơn xin nghỉ việc trước 45 ngày. Đến ngày thứ 30, anh đổi ý và gửi email xin rút lại đơn. Tuy nhiên, công ty không phản hồi. Sau 45 ngày, công ty vẫn quyết định cho anh nghỉ việc. Quyết định này có đúng luật không?"
ldq000899,Thế nào là 'hủy bỏ việc đơn phương chấm dứt hợp đồng lao động'?
ldq000900,Điều kiện để hủy bỏ đơn phương chấm dứt hợp đồng lao động được quy định như thế nào trong luật?
ldq000901,"Nếu công ty cho tôi nghỉ việc ngay lập tức mà không báo trước, có phải là đơn phương chấm dứt hợp đồng trái luật không?"
ldq000902,Những trường hợp nào được coi là đơn phương chấm dứt hợp đồng lao động đúng luật?
ldq000903,Ông A tự ý bỏ việc 10 ngày không xin phép. Công ty ra quyết định sa thải ngay lập tức. Việc này có đúng luật không?
ldq000904,Thế nào là 'đơn phương chấm dứt hợp đồng lao động trái pháp luật'?
ldq000905,Điều luật nào định nghĩa về đơn phương chấm dứt hợp đồng lao động trái pháp luật?
ldq000906,Nếu tôi tự ý nghỉ việc mà không báo trước thì có được nhận trợ cấp thôi việc không?
ldq000907,Những yếu tố nào được xem xét để xác định việc đơn phương chấm dứt hợp đồng của tôi là đúng hay sai luật?
ldq000908,Anh A làm việc 3 năm theo hợp đồng xác định thời hạn 1 năm. Anh tự ý nghỉ việc sau 2 tuần vì tìm được công việc mới lương cao hơn. Công ty có phải trả trợ cấp thôi việc cho anh A không?
ldq000909,Trợ cấp thôi việc là gì và khi nào thì người lao động được hưởng?
ldq000910,Điều luật nào khẳng định người lao động đơn phương chấm dứt hợp đồng trái luật thì không được trợ cấp thôi việc?
ldq000911,"Nếu tôi nghỉ việc ngay mà không báo trước theo đúng quy định, tôi có phải trả tiền cho công ty không?"
ldq000912,Nếu tôi muốn nghỉ việc ngay lập tức thì phải bồi thường cho công ty những khoản gì?
ldq000913,"Anh A làm việc theo hợp đồng xác định thời hạn 1 năm. Vì bất đồng với quản lý, anh A tự ý bỏ việc sau 6 tháng mà không thông báo. Công ty yêu cầu anh bồi thường. Yêu cầu này có hợp lý không?"
ldq000914,Tiền lương theo hợp đồng lao động để tính bồi thường trong trường hợp này được hiểu như thế nào?
ldq000915,Điều luật nào quy định về việc người lao động phải bồi thường khi đơn phương chấm dứt hợp đồng trái pháp luật?
ldq000916,"Nếu tôi nghỉ việc ngang trái quy định, công ty có quyền yêu cầu tôi trả lại tiền học nghề mà công ty đã trả cho tôi không?"
ldq000917,Tôi phải làm gì để xác định số tiền phải trả lại cho công ty khi nghỉ việc không đúng luật?
ldq000918,Anh A tự ý bỏ việc trước thời hạn hợp đồng 1 năm sau khi được công ty tài trợ đi học nâng cao tay nghề. Công ty yêu cầu anh A bồi thường toàn bộ học phí. Yêu cầu này có hợp lý không?
ldq000919,Thế nào là 'chi phí đào tạo' mà người lao động phải hoàn trả khi đơn phương chấm dứt hợp đồng trái luật?
ldq000920,Điều luật nào quy định về nghĩa vụ hoàn trả chi phí đào tạo khi người lao động tự ý nghỉ việc?
ldq000921,"Nếu công ty sa thải tôi không đúng luật, họ có bắt buộc phải nhận tôi trở lại làm việc không?"
ldq000922,"Nếu công ty đơn phương chấm dứt hợp đồng lao động trái luật, tôi sẽ được bồi thường những gì?"
ldq000923,"Ông A bị công ty sa thải trái pháp luật. Sau đó, công ty muốn hòa giải bằng cách trả thêm tiền thay vì nhận ông A trở lại. Điều này có được không?"
ldq000924,Thế nào là 'đơn phương chấm dứt hợp đồng lao động trái pháp luật'?
ldq000925,Điều luật nào quy định về việc người sử dụng lao động phải trả tiền lương cho những ngày người lao động không được làm việc do bị đơn phương chấm dứt hợp đồng trái luật?
ldq000926,"Nếu công ty đuổi việc tôi trái luật, nhưng tôi không muốn quay lại làm việc nữa thì tôi có được hưởng trợ cấp thôi việc không?"
ldq000927,"Khi công ty đơn phương chấm dứt hợp đồng lao động trái luật và tôi không muốn quay lại làm việc, tôi sẽ được nhận những khoản tiền nào?"
ldq000928,Anh A bị công ty sa thải trái quy định. Anh không muốn làm việc ở đó nữa. Anh A đã làm việc tại công ty 5 năm. Công ty có phải trả trợ cấp thôi việc cho anh A không?
ldq000929,Trợ cấp thôi việc trong trường hợp này được hiểu như thế nào?
ldq000930,Điều luật nào quy định về việc người sử dụng lao động phải trả trợ cấp thôi việc khi đơn phương chấm dứt hợp đồng trái luật và người lao động không muốn tiếp tục làm việc?
ldq000931,"Nếu công ty đơn phương đuổi việc tôi trái luật, nhưng tôi không muốn quay lại làm việc, tôi có được bồi thường thêm ngoài trợ cấp thôi việc không?"
ldq000932,"Khi công ty đơn phương chấm dứt hợp đồng trái luật và tôi không muốn quay lại làm, tôi sẽ được nhận những khoản tiền gì?"
ldq000933,"Anh A bị công ty sa thải trái luật. Anh không muốn quay lại làm việc. Lương của anh là 10 triệu đồng/tháng, thời gian báo trước theo hợp đồng là 45 ngày nhưng công ty không báo trước. Anh đã làm việc tại công ty 5 năm. Anh sẽ được bồi thường bao nhiêu?"
ldq000934,Thế nào là 'đơn phương chấm dứt hợp đồng lao động trái pháp luật' trong trường hợp này?
ldq000935,Điều luật nào quy định về mức bồi thường tối thiểu khi người sử dụng lao động không muốn nhận lại người lao động sau khi đơn phương chấm dứt hợp đồng trái luật?
ldq000936,Công ty tôi thay đổi phần mềm quản lý và cho rằng đây là thay đổi công nghệ để chấm dứt hợp đồng với một số nhân viên không sử dụng được phần mềm mới. Như vậy có đúng luật không?
ldq000937,"Nếu công ty tôi thay đổi cơ cấu tổ chức, dẫn đến việc một số vị trí không còn cần thiết, công ty cần thực hiện những bước gì để chấm dứt hợp đồng lao động hợp pháp?"
ldq000938,"Công ty X sáp nhập hai phòng ban thành một, dẫn đến dư thừa 3 nhân viên. Công ty X đơn phương chấm dứt hợp đồng với 3 nhân viên này mà không thông báo trước. Hành động này có đúng luật không?"
ldq000939,Thế nào là 'thay đổi cơ cấu tổ chức' theo quy định của pháp luật lao động?
ldq000940,Điều luật nào quy định về 'thay đổi cơ cấu tổ chức' được coi là căn cứ để người sử dụng lao động có thể chấm dứt hợp đồng lao động?
ldq000941,Công ty thay đổi phần mềm quản lý nhân sự thì có được xem là thay đổi công nghệ theo luật lao động không?
ldq000942,"Nếu công ty tôi thay đổi dây chuyền sản xuất thì cần thực hiện những bước nào để đảm bảo tuân thủ quy định về thay đổi cơ cấu, công nghệ?"
ldq000943,"Một công ty may mặc thay toàn bộ máy may cơ bằng máy may điện tử hiện đại, dẫn đến dư thừa nhiều công nhân may. Công ty cho những công nhân này nghỉ việc với lý do thay đổi công nghệ. Hành động này có đúng luật không?"
ldq000944,Thế nào là 'thay đổi quy trình sản xuất' được xem là căn cứ để doanh nghiệp thay đổi hợp đồng lao động?
ldq000945,Điều luật nào quy định cụ thể về trường hợp thay đổi công nghệ được coi là hợp pháp để người sử dụng lao động chấm dứt hợp đồng lao động?
ldq000946,Nếu công ty tôi chỉ thay đổi mẫu mã sản phẩm thì có được coi là thay đổi cơ cấu để chấm dứt hợp đồng lao động không?
ldq000947,"Nếu công ty thay đổi sản phẩm, muốn chấm dứt hợp đồng lao động thì phải làm những gì?"
ldq000948,Công ty X chuyên sản xuất đồ gỗ nay chuyển sang sản xuất đồ nhựa. Họ cho rằng đây là thay đổi cơ cấu và sa thải hàng loạt công nhân. Việc này có đúng luật không?
ldq000949,Thế nào là 'thay đổi cơ cấu sản phẩm' trong trường hợp này?
ldq000950,"Điều luật nào quy định cụ thể về việc thay đổi sản phẩm được coi là thay đổi cơ cấu, công nghệ?"
ldq000951,"Công ty tôi đang làm ăn thua lỗ nặng, giám đốc bảo đây là lý do kinh tế để sa thải bớt nhân viên. Điều này có đúng không?"
ldq000952,"Nếu công ty thay đổi cơ cấu vì lý do kinh tế, người lao động cần chú ý điều gì để bảo vệ quyền lợi?"
ldq000953,"Công ty X sa thải hàng loạt nhân viên với lý do 'tái cơ cấu'. Tuy nhiên, sau đó họ tuyển dụng nhân viên mới với mức lương thấp hơn. Đây có phải là hành vi lợi dụng lý do kinh tế để trục lợi không?"
ldq000954,Thế nào là 'khủng hoảng hoặc suy thoái kinh tế' trong bối cảnh luật lao động?
ldq000955,Điều luật nào trong Bộ luật Lao động quy định về việc 'khủng hoảng hoặc suy thoái kinh tế' là một trong các lý do kinh tế?
ldq000956,Công ty tôi phá sản thì có được coi là lý do kinh tế để chấm dứt hợp đồng lao động không?
ldq000957,"Nếu công ty tôi thay đổi công nghệ sản xuất và muốn chấm dứt hợp đồng với một số nhân viên không đáp ứng được yêu cầu mới, công ty cần làm gì?"
